id,label,fold,seed,model_name,raw_logit,prob
TRAIN_0826,1,4,42,efficientnetv2_m_384_baseline,4.1289062,0.9841546
TRAIN_0831,0,4,42,efficientnetv2_m_384_baseline,-4.15625,0.015424551
TRAIN_0838,1,4,42,efficientnetv2_m_384_baseline,4.0195312,0.98235554
TRAIN_0849,1,4,42,efficientnetv2_m_384_baseline,4.0507812,0.9828892
TRAIN_0855,0,4,42,efficientnetv2_m_384_baseline,-4.0507812,0.017110892
TRAIN_0870,0,4,42,efficientnetv2_m_384_baseline,-4.1835938,0.015014747
TRAIN_0872,0,4,42,efficientnetv2_m_384_baseline,-4.1953125,0.014842417
TRAIN_0877,0,4,42,efficientnetv2_m_384_baseline,-4.1796875,0.015072628
TRAIN_0884,0,4,42,efficientnetv2_m_384_baseline,-4.2539062,0.014009565
TRAIN_0890,0,4,42,efficientnetv2_m_384_baseline,-4.1328125,0.01578456
TRAIN_0893,1,4,42,efficientnetv2_m_384_baseline,4.0820312,0.98340684
TRAIN_0902,1,4,42,efficientnetv2_m_384_baseline,4.0507812,0.9828892
TRAIN_0910,0,4,42,efficientnetv2_m_384_baseline,-4.0898438,0.016466172
TRAIN_0915,0,4,42,efficientnetv2_m_384_baseline,-4.109375,0.016152835
TRAIN_0919,1,4,42,efficientnetv2_m_384_baseline,4.2460938,0.98588216
TRAIN_0925,0,4,42,efficientnetv2_m_384_baseline,-4.125,0.015906392
TRAIN_0927,0,4,42,efficientnetv2_m_384_baseline,-4.171875,0.015189049
TRAIN_0932,0,4,42,efficientnetv2_m_384_baseline,-4.09375,0.016403032
TRAIN_0940,0,4,42,efficientnetv2_m_384_baseline,-4.1132812,0.016090875
TRAIN_0941,1,4,42,efficientnetv2_m_384_baseline,4.1445312,0.98439646
TRAIN_0952,1,4,42,efficientnetv2_m_384_baseline,4.0859375,0.9834705
TRAIN_0955,1,4,42,efficientnetv2_m_384_baseline,3.953125,0.9811669
TRAIN_0958,1,4,42,efficientnetv2_m_384_baseline,4.1210938,0.98403233
TRAIN_0959,1,4,42,efficientnetv2_m_384_baseline,4.0273438,0.9824905
TRAIN_0962,1,4,42,efficientnetv2_m_384_baseline,4.0234375,0.98242307
TRAIN_0965,0,4,42,efficientnetv2_m_384_baseline,-4.2773438,0.013689475
TRAIN_0972,0,4,42,efficientnetv2_m_384_baseline,-4.09375,0.016403032
TRAIN_0975,0,4,42,efficientnetv2_m_384_baseline,-4.0859375,0.016529558
TRAIN_0976,1,4,42,efficientnetv2_m_384_baseline,4.1445312,0.98439646
TRAIN_0989,0,4,42,efficientnetv2_m_384_baseline,-4.0976562,0.016340127
TRAIN_0992,1,4,42,efficientnetv2_m_384_baseline,4.0039062,0.9820826
TRAIN_0997,0,4,42,efficientnetv2_m_384_baseline,-4.09375,0.016403032
TRAIN_0998,1,4,42,efficientnetv2_m_384_baseline,4.0234375,0.98242307
TRAIN_0002,1,0,52,efficientnetv2_m_384_baseline,3.6699219,0.9751545
TRAIN_0006,1,0,52,efficientnetv2_m_384_baseline,3.3535156,0.9662198
TRAIN_0010,0,0,52,efficientnetv2_m_384_baseline,-4.2148438,0.014559519
TRAIN_0019,1,0,52,efficientnetv2_m_384_baseline,3.6875,0.9755769
TRAIN_0027,0,0,52,efficientnetv2_m_384_baseline,-3.9492188,0.01890545
TRAIN_0030,1,0,52,efficientnetv2_m_384_baseline,3.8847656,0.97986126
TRAIN_0031,0,0,52,efficientnetv2_m_384_baseline,-4.15625,0.015424551
TRAIN_0035,0,0,52,efficientnetv2_m_384_baseline,-3.7402344,0.023197629
TRAIN_0042,0,0,52,efficientnetv2_m_384_baseline,-4.0703125,0.01678549
TRAIN_0047,1,0,52,efficientnetv2_m_384_baseline,4.0625,0.9830851
TRAIN_0051,1,0,52,efficientnetv2_m_384_baseline,3.3847656,0.967225
TRAIN_0054,1,0,52,efficientnetv2_m_384_baseline,3.8632812,0.97943294
TRAIN_0056,0,0,52,efficientnetv2_m_384_baseline,-3.8710938,0.02041031
TRAIN_0069,0,0,52,efficientnetv2_m_384_baseline,-3.8046875,0.021781173
TRAIN_0070,1,0,52,efficientnetv2_m_384_baseline,3.6816406,0.97543687
TRAIN_0074,1,0,52,efficientnetv2_m_384_baseline,3.7011719,0.9759006
TRAIN_0085,0,0,52,efficientnetv2_m_384_baseline,-3.7441406,0.023109278
TRAIN_0086,0,0,52,efficientnetv2_m_384_baseline,-4.2304688,0.01433703
TRAIN_0099,0,0,52,efficientnetv2_m_384_baseline,-3.8945312,0.019946933
TRAIN_0101,1,0,52,efficientnetv2_m_384_baseline,3.7324219,0.97662467
TRAIN_0111,1,0,52,efficientnetv2_m_384_baseline,3.6816406,0.97543687
TRAIN_0112,1,0,52,efficientnetv2_m_384_baseline,3.75,0.97702265
TRAIN_0122,0,0,52,efficientnetv2_m_384_baseline,-3.75,0.022977369
TRAIN_0128,0,0,52,efficientnetv2_m_384_baseline,-4.1484375,0.015543648
TRAIN_0133,0,0,52,efficientnetv2_m_384_baseline,-3.9707031,0.018511046
TRAIN_0136,0,0,52,efficientnetv2_m_384_baseline,-3.8203125,0.02145073
TRAIN_0143,1,0,52,efficientnetv2_m_384_baseline,3.5917969,0.9731898
TRAIN_0146,1,0,52,efficientnetv2_m_384_baseline,3.8320312,0.97879386
TRAIN_0152,0,0,52,efficientnetv2_m_384_baseline,-3.9960938,0.018055335
TRAIN_0153,1,0,52,efficientnetv2_m_384_baseline,3.6816406,0.97543687
TRAIN_0166,1,0,52,efficientnetv2_m_384_baseline,3.8144531,0.9784259
TRAIN_0170,0,0,52,efficientnetv2_m_384_baseline,-3.7304688,0.023419945
TRAIN_0171,0,0,52,efficientnetv2_m_384_baseline,-4.0585938,0.016979992
TRAIN_0182,1,0,52,efficientnetv2_m_384_baseline,3.6054688,0.97354424
TRAIN_0187,0,0,52,efficientnetv2_m_384_baseline,-3.8203125,0.02145073
TRAIN_0192,1,0,52,efficientnetv2_m_384_baseline,3.921875,0.9805807
TRAIN_0194,0,0,52,efficientnetv2_m_384_baseline,-4.25,0.0140636265
TRAIN_0195,0,0,52,efficientnetv2_m_384_baseline,-4.125,0.015906392
TRAIN_0212,0,0,52,efficientnetv2_m_384_baseline,-4.2578125,0.0139557095
TRAIN_0215,1,0,52,efficientnetv2_m_384_baseline,3.796875,0.9780517
TRAIN_0216,0,0,52,efficientnetv2_m_384_baseline,-4.0390625,0.017309094
TRAIN_0232,1,0,52,efficientnetv2_m_384_baseline,3.6914062,0.9756698
TRAIN_0245,0,0,52,efficientnetv2_m_384_baseline,-4.0351562,0.017375663
TRAIN_0250,0,0,52,efficientnetv2_m_384_baseline,-4.109375,0.016152835
TRAIN_0261,1,0,52,efficientnetv2_m_384_baseline,3.4804688,0.9701269
TRAIN_0266,1,0,52,efficientnetv2_m_384_baseline,3.6074219,0.9735945
TRAIN_0272,0,0,52,efficientnetv2_m_384_baseline,-4.1445312,0.015603534
TRAIN_0274,0,0,52,efficientnetv2_m_384_baseline,-3.8339844,0.021165619
TRAIN_0275,1,0,52,efficientnetv2_m_384_baseline,3.5292969,0.97151
TRAIN_0276,0,0,52,efficientnetv2_m_384_baseline,-3.8183594,0.021491766
TRAIN_0277,0,0,52,efficientnetv2_m_384_baseline,-3.9121094,0.019606182
TRAIN_0279,0,0,52,efficientnetv2_m_384_baseline,-4.2695312,0.013795365
TRAIN_0283,0,0,52,efficientnetv2_m_384_baseline,-4.1054688,0.016215032
TRAIN_0290,1,0,52,efficientnetv2_m_384_baseline,3.5449219,0.9719393
TRAIN_0291,1,0,52,efficientnetv2_m_384_baseline,3.6015625,0.97344345
TRAIN_0293,1,0,52,efficientnetv2_m_384_baseline,3.8847656,0.97986126
TRAIN_0294,0,0,52,efficientnetv2_m_384_baseline,-4.078125,0.01665704
TRAIN_0295,0,0,52,efficientnetv2_m_384_baseline,-3.7597656,0.022759158
TRAIN_0300,0,0,52,efficientnetv2_m_384_baseline,-4.2109375,0.01461567
TRAIN_0302,0,0,52,efficientnetv2_m_384_baseline,-3.9941406,0.018089995
TRAIN_0309,1,0,52,efficientnetv2_m_384_baseline,3.6074219,0.9735945
TRAIN_0313,1,0,52,efficientnetv2_m_384_baseline,3.71875,0.9763105
TRAIN_0314,1,0,52,efficientnetv2_m_384_baseline,3.6855469,0.9755304
TRAIN_0324,1,0,52,efficientnetv2_m_384_baseline,3.796875,0.9780517
TRAIN_0333,1,0,52,efficientnetv2_m_384_baseline,3.4101562,0.9680205
TRAIN_0336,0,0,52,efficientnetv2_m_384_baseline,-4.125,0.015906392
TRAIN_0337,1,0,52,efficientnetv2_m_384_baseline,3.7011719,0.9759006
TRAIN_0338,1,0,52,efficientnetv2_m_384_baseline,3.7382812,0.97675806
TRAIN_0339,1,0,52,efficientnetv2_m_384_baseline,3.4355469,0.96879715
TRAIN_0343,0,0,52,efficientnetv2_m_384_baseline,-3.8828125,0.02017732
TRAIN_0347,1,0,52,efficientnetv2_m_384_baseline,3.7988281,0.9780936
TRAIN_0354,0,0,52,efficientnetv2_m_384_baseline,-3.9257812,0.019345101
TRAIN_0357,0,0,52,efficientnetv2_m_384_baseline,-4.0625,0.016914913
TRAIN_0360,0,0,52,efficientnetv2_m_384_baseline,-3.9589844,0.018725162
TRAIN_0362,1,0,52,efficientnetv2_m_384_baseline,3.7929688,0.97796774
TRAIN_0363,0,0,52,efficientnetv2_m_384_baseline,-4.0351562,0.017375663
TRAIN_0364,0,0,52,efficientnetv2_m_384_baseline,-4.1015625,0.01627746
TRAIN_0366,0,0,52,efficientnetv2_m_384_baseline,-4.0,0.01798621
TRAIN_0367,1,0,52,efficientnetv2_m_384_baseline,3.5917969,0.9731898
TRAIN_0370,1,0,52,efficientnetv2_m_384_baseline,3.8535156,0.97923523
TRAIN_0373,0,0,52,efficientnetv2_m_384_baseline,-3.9628906,0.018653521
TRAIN_0374,0,0,52,efficientnetv2_m_384_baseline,-4.0078125,0.017848738
TRAIN_0380,1,0,52,efficientnetv2_m_384_baseline,3.6972656,0.9758085
TRAIN_0382,0,0,52,efficientnetv2_m_384_baseline,-3.7539062,0.022889841
TRAIN_0383,1,0,52,efficientnetv2_m_384_baseline,3.6738281,0.975249
TRAIN_0388,0,0,52,efficientnetv2_m_384_baseline,-3.5351562,0.028328313
TRAIN_0392,0,0,52,efficientnetv2_m_384_baseline,-3.6972656,0.024191484
TRAIN_0403,1,0,52,efficientnetv2_m_384_baseline,3.6347656,0.97428846
TRAIN_0412,1,0,52,efficientnetv2_m_384_baseline,3.9179688,0.98050606
TRAIN_0414,0,0,52,efficientnetv2_m_384_baseline,-4.140625,0.01566365
TRAIN_0425,0,0,52,efficientnetv2_m_384_baseline,-3.9667969,0.01858215
TRAIN_0434,0,0,52,efficientnetv2_m_384_baseline,-3.8691406,0.020449394
TRAIN_0443,1,0,52,efficientnetv2_m_384_baseline,3.7753906,0.9775858
TRAIN_0447,1,0,52,efficientnetv2_m_384_baseline,3.6757812,0.97529614
TRAIN_0452,1,0,52,efficientnetv2_m_384_baseline,3.9355469,0.98083925
TRAIN_0461,0,0,52,efficientnetv2_m_384_baseline,-3.8378906,0.021084841
TRAIN_0470,0,0,52,efficientnetv2_m_384_baseline,-3.9101562,0.01964376
TRAIN_0471,0,0,52,efficientnetv2_m_384_baseline,-4.1367188,0.015723988
TRAIN_0478,1,0,52,efficientnetv2_m_384_baseline,3.9277344,0.9806919
TRAIN_0480,1,0,52,efficientnetv2_m_384_baseline,3.7578125,0.97719735
TRAIN_0495,0,0,52,efficientnetv2_m_384_baseline,-4.0703125,0.01678549
TRAIN_0496,0,0,52,efficientnetv2_m_384_baseline,-4.1328125,0.01578456
TRAIN_0503,0,0,52,efficientnetv2_m_384_baseline,-3.7636719,0.022672437
TRAIN_0510,1,0,52,efficientnetv2_m_384_baseline,3.9453125,0.98102194
TRAIN_0515,0,0,52,efficientnetv2_m_384_baseline,-3.3085938,0.035277545
TRAIN_0517,0,0,52,efficientnetv2_m_384_baseline,-3.8203125,0.02145073
TRAIN_0526,0,0,52,efficientnetv2_m_384_baseline,-3.9921875,0.01812472
TRAIN_0528,0,0,52,efficientnetv2_m_384_baseline,-3.8515625,0.020804489
TRAIN_0529,1,0,52,efficientnetv2_m_384_baseline,3.6328125,0.97423947
TRAIN_0533,1,0,52,efficientnetv2_m_384_baseline,3.5214844,0.9712929
TRAIN_0543,0,0,52,efficientnetv2_m_384_baseline,-4.2460938,0.014117893
TRAIN_0560,0,0,52,efficientnetv2_m_384_baseline,-4.3085938,0.013273888
TRAIN_0564,1,0,52,efficientnetv2_m_384_baseline,3.671875,0.97520185
TRAIN_0567,1,0,52,efficientnetv2_m_384_baseline,3.75,0.97702265
TRAIN_0576,1,0,52,efficientnetv2_m_384_baseline,3.8007812,0.97813547
TRAIN_0586,0,0,52,efficientnetv2_m_384_baseline,-4.0117188,0.01778039
TRAIN_0589,0,0,52,efficientnetv2_m_384_baseline,-3.9042969,0.019756919
TRAIN_0593,1,0,52,efficientnetv2_m_384_baseline,3.6171875,0.9738444
TRAIN_0595,1,0,52,efficientnetv2_m_384_baseline,3.8925781,0.9800149
TRAIN_0604,0,0,52,efficientnetv2_m_384_baseline,-4.2070312,0.014672034
TRAIN_0605,1,0,52,efficientnetv2_m_384_baseline,3.6777344,0.9753431
TRAIN_0608,0,0,52,efficientnetv2_m_384_baseline,-3.8183594,0.021491766
TRAIN_0613,1,0,52,efficientnetv2_m_384_baseline,3.7675781,0.9774139
TRAIN_0625,0,0,52,efficientnetv2_m_384_baseline,-3.8359375,0.021125194
TRAIN_0626,1,0,52,efficientnetv2_m_384_baseline,3.4648438,0.9696707
TRAIN_0635,1,0,52,efficientnetv2_m_384_baseline,3.5371094,0.9717254
TRAIN_0638,1,0,52,efficientnetv2_m_384_baseline,3.8515625,0.9791955
TRAIN_0640,1,0,52,efficientnetv2_m_384_baseline,3.7714844,0.9775
TRAIN_0642,0,0,52,efficientnetv2_m_384_baseline,-3.4199219,0.031678624
TRAIN_0643,0,0,52,efficientnetv2_m_384_baseline,-3.5214844,0.028707078
TRAIN_0644,1,0,52,efficientnetv2_m_384_baseline,3.625,0.9740426
TRAIN_0647,1,0,52,efficientnetv2_m_384_baseline,3.578125,0.9728308
TRAIN_0650,1,0,52,efficientnetv2_m_384_baseline,3.5058594,0.97085404
TRAIN_0651,0,0,52,efficientnetv2_m_384_baseline,-3.7714844,0.022499967
TRAIN_0663,1,0,52,efficientnetv2_m_384_baseline,3.7089844,0.97608364
TRAIN_0664,1,0,52,efficientnetv2_m_384_baseline,3.9570312,0.98123896
TRAIN_0674,1,0,52,efficientnetv2_m_384_baseline,3.609375,0.9736447
TRAIN_0679,1,0,52,efficientnetv2_m_384_baseline,3.8925781,0.9800149
TRAIN_0680,0,0,52,efficientnetv2_m_384_baseline,-4.0546875,0.017045315
TRAIN_0705,1,0,52,efficientnetv2_m_384_baseline,3.6386719,0.9743861
TRAIN_0711,1,0,52,efficientnetv2_m_384_baseline,3.75,0.97702265
TRAIN_0713,0,0,52,efficientnetv2_m_384_baseline,-4.0390625,0.017309094
TRAIN_0716,0,0,52,efficientnetv2_m_384_baseline,-3.7832031,0.02224367
TRAIN_0731,0,0,52,efficientnetv2_m_384_baseline,-3.8554688,0.020725062
TRAIN_0737,1,0,52,efficientnetv2_m_384_baseline,3.6875,0.9755769
TRAIN_0739,1,0,52,efficientnetv2_m_384_baseline,3.6699219,0.9751545
TRAIN_0744,1,0,52,efficientnetv2_m_384_baseline,3.84375,0.97903574
TRAIN_0760,1,0,52,efficientnetv2_m_384_baseline,3.6621094,0.9749646
TRAIN_0765,1,0,52,efficientnetv2_m_384_baseline,3.3085938,0.96472245
TRAIN_0768,1,0,52,efficientnetv2_m_384_baseline,3.5527344,0.9721515
TRAIN_0777,1,0,52,efficientnetv2_m_384_baseline,3.7871094,0.9778412
TRAIN_0778,0,0,52,efficientnetv2_m_384_baseline,-3.9960938,0.018055335
TRAIN_0779,0,0,52,efficientnetv2_m_384_baseline,-4.1484375,0.015543648
TRAIN_0780,1,0,52,efficientnetv2_m_384_baseline,3.8535156,0.97923523
TRAIN_0781,1,0,52,efficientnetv2_m_384_baseline,3.9101562,0.9803562
TRAIN_0793,1,0,52,efficientnetv2_m_384_baseline,3.5742188,0.97272736
TRAIN_0795,1,0,52,efficientnetv2_m_384_baseline,3.2539062,0.9628132
TRAIN_0799,1,0,52,efficientnetv2_m_384_baseline,3.7148438,0.97622
TRAIN_0801,0,0,52,efficientnetv2_m_384_baseline,-4.0429688,0.017242776
TRAIN_0804,1,0,52,efficientnetv2_m_384_baseline,3.6796875,0.97539
TRAIN_0823,1,0,52,efficientnetv2_m_384_baseline,3.7714844,0.9775
TRAIN_0833,1,0,52,efficientnetv2_m_384_baseline,3.7050781,0.9759923
TRAIN_0841,1,0,52,efficientnetv2_m_384_baseline,3.5195312,0.9712385
TRAIN_0846,1,0,52,efficientnetv2_m_384_baseline,3.7675781,0.9774139
TRAIN_0855,0,0,52,efficientnetv2_m_384_baseline,-3.7910156,0.022074388
TRAIN_0856,0,0,52,efficientnetv2_m_384_baseline,-4.359375,0.012624949
TRAIN_0857,1,0,52,efficientnetv2_m_384_baseline,3.7539062,0.97711015
TRAIN_0863,0,0,52,efficientnetv2_m_384_baseline,-4.0742188,0.016721144
TRAIN_0864,1,0,52,efficientnetv2_m_384_baseline,3.6113281,0.97369474
TRAIN_0870,0,0,52,efficientnetv2_m_384_baseline,-4.2734375,0.01374232
TRAIN_0877,0,0,52,efficientnetv2_m_384_baseline,-3.859375,0.020645931
TRAIN_0878,1,0,52,efficientnetv2_m_384_baseline,3.8847656,0.97986126
TRAIN_0883,0,0,52,efficientnetv2_m_384_baseline,-3.5253906,0.02859836
TRAIN_0887,1,0,52,efficientnetv2_m_384_baseline,3.7832031,0.9777564
TRAIN_0888,0,0,52,efficientnetv2_m_384_baseline,-4.0664062,0.016850082
TRAIN_0903,0,0,52,efficientnetv2_m_384_baseline,-4.0195312,0.017644463
TRAIN_0905,0,0,52,efficientnetv2_m_384_baseline,-3.7792969,0.022328783
TRAIN_0907,1,0,52,efficientnetv2_m_384_baseline,3.5175781,0.97118384
TRAIN_0913,0,0,52,efficientnetv2_m_384_baseline,-4.0117188,0.01778039
TRAIN_0914,1,0,52,efficientnetv2_m_384_baseline,3.8320312,0.97879386
TRAIN_0921,0,0,52,efficientnetv2_m_384_baseline,-4.2226562,0.014447853
TRAIN_0928,0,0,52,efficientnetv2_m_384_baseline,-3.9179688,0.019493869
TRAIN_0929,0,0,52,efficientnetv2_m_384_baseline,-3.9589844,0.018725162
TRAIN_0935,0,0,52,efficientnetv2_m_384_baseline,-3.7695312,0.022542965
TRAIN_0939,0,0,52,efficientnetv2_m_384_baseline,-3.8261719,0.021328082
TRAIN_0941,1,0,52,efficientnetv2_m_384_baseline,3.8496094,0.9791557
TRAIN_0942,1,0,52,efficientnetv2_m_384_baseline,3.6777344,0.9753431
TRAIN_0943,1,0,52,efficientnetv2_m_384_baseline,3.640625,0.9744348
TRAIN_0946,1,0,52,efficientnetv2_m_384_baseline,3.4101562,0.9680205
TRAIN_0954,0,0,52,efficientnetv2_m_384_baseline,-3.8613281,0.020606475
TRAIN_0957,0,0,52,efficientnetv2_m_384_baseline,-4.0429688,0.017242776
TRAIN_0961,0,0,52,efficientnetv2_m_384_baseline,-3.5253906,0.02859836
TRAIN_0963,1,0,52,efficientnetv2_m_384_baseline,3.1191406,0.9576754
TRAIN_0975,0,0,52,efficientnetv2_m_384_baseline,-3.7851562,0.022201227
TRAIN_0978,1,0,52,efficientnetv2_m_384_baseline,3.9882812,0.9818056
TRAIN_0982,1,0,52,efficientnetv2_m_384_baseline,3.5117188,0.9710193
TRAIN_0987,0,0,52,efficientnetv2_m_384_baseline,-3.9160156,0.019531239
TRAIN_0988,0,0,52,efficientnetv2_m_384_baseline,-4.1757812,0.015130728
TRAIN_0990,0,0,52,efficientnetv2_m_384_baseline,-3.9472656,0.018941708
TRAIN_0995,0,0,52,efficientnetv2_m_384_baseline,-3.5410156,0.028167473
TRAIN_0005,0,1,52,efficientnetv2_m_384_baseline,-3.8222656,0.021409774
TRAIN_0011,1,1,52,efficientnetv2_m_384_baseline,3.8320312,0.97879386
TRAIN_0012,0,1,52,efficientnetv2_m_384_baseline,-3.5078125,0.029090757
TRAIN_0017,0,1,52,efficientnetv2_m_384_baseline,-3.5859375,0.0269635
TRAIN_0020,0,1,52,efficientnetv2_m_384_baseline,-3.7441406,0.023109278
TRAIN_0023,0,1,52,efficientnetv2_m_384_baseline,-3.9238281,0.019382192
TRAIN_0025,0,1,52,efficientnetv2_m_384_baseline,-3.8808594,0.020215968
TRAIN_0052,1,1,52,efficientnetv2_m_384_baseline,3.8769531,0.9797065
TRAIN_0064,0,1,52,efficientnetv2_m_384_baseline,-3.59375,0.026759284
TRAIN_0067,1,1,52,efficientnetv2_m_384_baseline,3.671875,0.97520185
TRAIN_0072,1,1,52,efficientnetv2_m_384_baseline,3.4726562,0.96989965
TRAIN_0079,1,1,52,efficientnetv2_m_384_baseline,3.6992188,0.9758546
TRAIN_0081,1,1,52,efficientnetv2_m_384_baseline,3.734375,0.9766692
TRAIN_0084,0,1,52,efficientnetv2_m_384_baseline,-3.8339844,0.021165619
TRAIN_0087,1,1,52,efficientnetv2_m_384_baseline,3.84375,0.97903574
TRAIN_0093,1,1,52,efficientnetv2_m_384_baseline,3.2070312,0.9610981
TRAIN_0094,0,1,52,efficientnetv2_m_384_baseline,-3.890625,0.020023443
TRAIN_0106,1,1,52,efficientnetv2_m_384_baseline,3.7207031,0.9763557
TRAIN_0110,1,1,52,efficientnetv2_m_384_baseline,3.5488281,0.97204566
TRAIN_0114,1,1,52,efficientnetv2_m_384_baseline,3.9257812,0.98065484
TRAIN_0126,1,1,52,efficientnetv2_m_384_baseline,3.625,0.9740426
TRAIN_0138,0,1,52,efficientnetv2_m_384_baseline,-3.5371094,0.0282746
TRAIN_0140,0,1,52,efficientnetv2_m_384_baseline,-3.5859375,0.0269635
TRAIN_0141,0,1,52,efficientnetv2_m_384_baseline,-3.5019531,0.029256709
TRAIN_0142,0,1,52,efficientnetv2_m_384_baseline,-3.4921875,0.029535338
TRAIN_0145,1,1,52,efficientnetv2_m_384_baseline,3.3535156,0.9662198
TRAIN_0149,1,1,52,efficientnetv2_m_384_baseline,3.6484375,0.97462875
TRAIN_0150,0,1,52,efficientnetv2_m_384_baseline,-3.5644531,0.02753294
TRAIN_0151,1,1,52,efficientnetv2_m_384_baseline,3.1308594,0.95814794
TRAIN_0158,1,1,52,efficientnetv2_m_384_baseline,3.7226562,0.97640073
TRAIN_0160,1,1,52,efficientnetv2_m_384_baseline,3.2695312,0.9633686
TRAIN_0163,1,1,52,efficientnetv2_m_384_baseline,2.9316406,0.9493886
TRAIN_0164,1,1,52,efficientnetv2_m_384_baseline,3.3417969,0.9658352
TRAIN_0169,0,1,52,efficientnetv2_m_384_baseline,-3.4277344,0.03143985
TRAIN_0175,1,1,52,efficientnetv2_m_384_baseline,3.5292969,0.97151
TRAIN_0177,0,1,52,efficientnetv2_m_384_baseline,-3.9589844,0.018725162
TRAIN_0184,0,1,52,efficientnetv2_m_384_baseline,-3.78125,0.022286186
TRAIN_0185,1,1,52,efficientnetv2_m_384_baseline,3.7265625,0.9764905
TRAIN_0189,1,1,52,efficientnetv2_m_384_baseline,3.7578125,0.97719735
TRAIN_0193,1,1,52,efficientnetv2_m_384_baseline,3.1347656,0.9583042
TRAIN_0198,0,1,52,efficientnetv2_m_384_baseline,-3.40625,0.032100704
TRAIN_0199,1,1,52,efficientnetv2_m_384_baseline,3.2597656,0.9630224
TRAIN_0200,0,1,52,efficientnetv2_m_384_baseline,-3.5957031,0.026708465
TRAIN_0201,0,1,52,efficientnetv2_m_384_baseline,-3.9472656,0.018941708
TRAIN_0204,1,1,52,efficientnetv2_m_384_baseline,3.4492188,0.9692078
TRAIN_0209,0,1,52,efficientnetv2_m_384_baseline,-3.5527344,0.02784845
TRAIN_0210,1,1,52,efficientnetv2_m_384_baseline,3.4101562,0.9680205
TRAIN_0218,0,1,52,efficientnetv2_m_384_baseline,-3.5019531,0.029256709
TRAIN_0223,1,1,52,efficientnetv2_m_384_baseline,3.34375,0.9658996
TRAIN_0229,1,1,52,efficientnetv2_m_384_baseline,3.4257812,0.9685006
TRAIN_0233,1,1,52,efficientnetv2_m_384_baseline,3.7304688,0.9765801
TRAIN_0234,1,1,52,efficientnetv2_m_384_baseline,4.0546875,0.9829547
TRAIN_0236,0,1,52,efficientnetv2_m_384_baseline,-3.6757812,0.024703868
TRAIN_0237,0,1,52,efficientnetv2_m_384_baseline,-3.8574219,0.020685462
TRAIN_0238,1,1,52,efficientnetv2_m_384_baseline,3.1777344,0.95998776
TRAIN_0240,0,1,52,efficientnetv2_m_384_baseline,-3.6132812,0.026255298
TRAIN_0241,0,1,52,efficientnetv2_m_384_baseline,-3.9707031,0.018511046
TRAIN_0242,0,1,52,efficientnetv2_m_384_baseline,-3.7070312,0.023962023
TRAIN_0247,0,1,52,efficientnetv2_m_384_baseline,-3.5214844,0.028707078
TRAIN_0268,0,1,52,efficientnetv2_m_384_baseline,-3.7265625,0.02350945
TRAIN_0286,1,1,52,efficientnetv2_m_384_baseline,3.5429688,0.9718859
TRAIN_0287,0,1,52,efficientnetv2_m_384_baseline,-3.7324219,0.023375314
TRAIN_0296,0,1,52,efficientnetv2_m_384_baseline,-3.4121094,0.03191915
TRAIN_0298,0,1,52,efficientnetv2_m_384_baseline,-3.7753906,0.022414219
TRAIN_0306,1,1,52,efficientnetv2_m_384_baseline,3.4765625,0.9700135
TRAIN_0315,0,1,52,efficientnetv2_m_384_baseline,-3.4433594,0.030967517
TRAIN_0320,0,1,52,efficientnetv2_m_384_baseline,-3.6171875,0.02615562
TRAIN_0322,0,1,52,efficientnetv2_m_384_baseline,-3.8789062,0.020254692
TRAIN_0330,0,1,52,efficientnetv2_m_384_baseline,-3.7167969,0.023734689
TRAIN_0334,1,1,52,efficientnetv2_m_384_baseline,3.7246094,0.97644573
TRAIN_0335,0,1,52,efficientnetv2_m_384_baseline,-3.9472656,0.018941708
TRAIN_0346,0,1,52,efficientnetv2_m_384_baseline,-3.8027344,0.021822825
TRAIN_0350,1,1,52,efficientnetv2_m_384_baseline,3.859375,0.979354
TRAIN_0351,0,1,52,efficientnetv2_m_384_baseline,-3.9199219,0.019456577
TRAIN_0352,0,1,52,efficientnetv2_m_384_baseline,-3.8964844,0.01990879
TRAIN_0355,0,1,52,efficientnetv2_m_384_baseline,-3.859375,0.020645931
TRAIN_0358,0,1,52,efficientnetv2_m_384_baseline,-3.8652344,0.020527788
TRAIN_0371,0,1,52,efficientnetv2_m_384_baseline,-3.5039062,0.029201293
TRAIN_0379,1,1,52,efficientnetv2_m_384_baseline,3.3066406,0.9646559
TRAIN_0381,0,1,52,efficientnetv2_m_384_baseline,-3.7539062,0.022889841
TRAIN_0385,0,1,52,efficientnetv2_m_384_baseline,-3.6503906,0.02532306
TRAIN_0387,1,1,52,efficientnetv2_m_384_baseline,3.015625,0.9532751
TRAIN_0389,1,1,52,efficientnetv2_m_384_baseline,3.7382812,0.97675806
TRAIN_0396,0,1,52,efficientnetv2_m_384_baseline,-3.4960938,0.029423581
TRAIN_0404,0,1,52,efficientnetv2_m_384_baseline,-3.6621094,0.025035424
TRAIN_0409,0,1,52,efficientnetv2_m_384_baseline,-3.6738281,0.02475097
TRAIN_0410,1,1,52,efficientnetv2_m_384_baseline,3.5605469,0.9723622
TRAIN_0415,1,1,52,efficientnetv2_m_384_baseline,3.1328125,0.9582261
TRAIN_0416,1,1,52,efficientnetv2_m_384_baseline,3.5917969,0.9731898
